datetime,first,second,third,fourth,fifth
2022-07-21 04:00:00+00:00,0.0,0.0,0.624380574826561,0.0,0.022653263485770923
2022-07-21 05:00:00+00:00,0.0,0.0,0.6203690594176223,0.0,0.022653263485770923
2022-07-21 06:00:00+00:00,0.0,0.0,0.6151776865354665,0.0,0.022653263485770923
2022-07-21 07:00:00+00:00,0.0,0.0,0.6116381141158148,0.0,0.022653263485770923
2022-07-21 08:00:00+00:00,0.0,0.0,0.6121100571051017,0.0,0.022653263485770923
2022-07-21 09:00:00+00:00,0.0,0.0,0.6114021426211714,0.0,0.022653263485770923
2022-07-21 10:00:00+00:00,0.0,0.0,0.6078625702015198,0.0,0.022653263485770923
2022-07-21 11:00:00+00:00,0.0,0.0,0.6137618575676059,0.0,0.022653263485770923
2022-07-21 12:00:00+00:00,0.0,0.0,0.6236726603426307,0.0,0.022653263485770923
2022-07-21 13:00:00+00:00,0.0,0.0,0.6109301996318846,0.0,0.022653263485770923
2022-07-21 14:00:00+00:00,0.0,0.0,0.6151776865354665,0.0,0.022653263485770923
2022-07-21 15:00:00+00:00,0.0,0.0,0.6142338005568928,0.0,0.022653263485770923
2022-07-21 16:00:00+00:00,0.0,0.0,0.6123460285997452,0.0,0.022653263485770923
2022-07-21 17:00:00+00:00,0.0,0.0,0.6076265987068762,0.0,0.022653263485770923
2022-07-21 18:00:00+00:00,0.0,0.0,0.6085704846854499,0.0,0.022653263485770923
2022-07-21 19:00:00+00:00,0.0,0.0,0.5981877389211384,0.0,0.022464486290056162
2022-07-21 20:00:00+00:00,0.0,0.0,0.5920524800604088,0.0,0.02170937750719713
2022-07-21 21:00:00+00:00,0.0,0.0,0.5819057057907405,0.0,0.02152060031148238
2022-07-21 22:00:00+00:00,0.0,0.0,0.5755344754353674,0.0,0.021331823115767614
2022-07-21 23:00:00+00:00,0.0,0.0,0.5606682712728303,0.0,0.020765491528623347
2022-07-22 00:00:00+00:00,0.0,0.0,0.5491056680353015,0.0,0.020765491528623347
2022-07-22 01:00:00+00:00,0.0,0.0,0.544150266647789,0.0,0.02170937750719713
2022-07-22 02:00:00+00:00,0.0,0.0,0.5408466657227807,0.0,0.022653263485770923
2022-07-22 03:00:00+00:00,0.0,0.0,0.5325876634102601,0.0,0.022464486290056162
2022-07-22 04:00:00+00:00,0.0,0.0,0.5314078059370428,0.0,0.022464486290056162
2022-07-22 05:00:00+00:00,0.0,0.0,0.5335315493888338,0.0,0.022653263485770923
2022-07-22 06:00:00+00:00,0.0,0.0,0.5271603190334608,0.0,0.022464486290056162
2022-07-22 07:00:00+00:00,0.0,0.0,0.5222049176459483,0.0,0.022653263485770923
2022-07-22 08:00:00+00:00,0.0,0.0,0.5155977157959318,0.0,0.022653263485770923
2022-07-22 09:00:00+00:00,0.0,0.0,0.5205531171834442,0.0,0.022653263485770923
2022-07-22 10:00:00+00:00,0.0,0.0,0.517249516258436,0.0,0.022653263485770923
2022-07-22 11:00:00+00:00,0.0,0.0,0.5210250601727312,0.0,0.022653263485770923
2022-07-22 12:00:00+00:00,0.0,0.0,0.5332955778941904,0.0,0.022653263485770923
2022-07-22 13:00:00+00:00,0.0,0.0,0.5184293737316532,0.0,0.022653263485770923
2022-07-22 14:00:00+00:00,0.0,0.0,0.5233847751191657,0.0,0.022653263485770923
2022-07-22 15:00:00+00:00,0.0,0.0,0.5200811741941574,0.0,0.022653263485770923
2022-07-22 16:00:00+00:00,0.0,0.0,0.5184293737316532,0.0,0.022653263485770923
2022-07-22 17:00:00+00:00,0.0,0.0,0.5217329746566616,0.0,0.022653263485770923
2022-07-22 18:00:00+00:00,0.0,0.0,0.5212610316673747,0.0,0.022086931898626646
2022-07-22 19:00:00+00:00,0.0,0.0,0.513002029354854,0.0,0.022275709094341407
2022-07-22 20:00:00+00:00,0.0,0.0,0.5146538298173581,0.0,0.022086931898626646
2022-07-22 21:00:00+00:00,0.0,0.0,0.5080466279673416,0.0,0.021331823115767614
2022-07-22 22:00:00+00:00,0.0,0.0,0.5033271980744727,0.0,0.020576714332908582
2022-07-22 23:00:00+00:00,0.0,0.0,0.497191939213743,0.0,0.020765491528623347
2022-07-23 00:00:00+00:00,0.0,0.0,0.4844494785029968,0.0,0.020765491528623347
2022-07-23 01:00:00+00:00,0.0,0.0,0.47642644768511966,0.0,0.020765491528623347
2022-07-23 02:00:00+00:00,0.0,0.0,0.4688753598565294,0.0,0.02170937750719713
2022-07-23 03:00:00+00:00,0.0,0.0,0.4662796734154514,0.0,0.022275709094341407
2022-07-23 04:00:00+00:00,0.0,0.0,0.4719429892868942,0.0,0.022653263485770923
2022-07-23 05:00:00+00:00,0.0,0.0,0.4658077304261645,0.0,0.022653263485770923
2022-07-23 06:00:00+00:00,0.0,0.0,0.46745953088866876,0.0,0.022653263485770923
2022-07-23 07:00:00+00:00,0.0,0.0,0.4693473028458162,0.0,0.022653263485770923
2022-07-23 08:00:00+00:00,0.0,0.0,0.46745953088866865,0.0,0.022653263485770923
2022-07-23 09:00:00+00:00,0.0,0.0,0.4672235593940252,0.0,0.022653263485770923
2022-07-23 10:00:00+00:00,0.0,0.0,0.47477464722261553,0.0,0.022653263485770923
2022-07-23 11:00:00+00:00,0.0,0.0,0.4735947897493982,0.0,0.022653263485770923
2022-07-23 12:00:00+00:00,0.0,0.0,0.49176459483694374,0.0,0.022653263485770923
2022-07-23 13:00:00+00:00,0.0,0.0,0.47689839067440654,0.0,0.022653263485770923
2022-07-23 14:00:00+00:00,0.0,0.0,0.4818537920619189,0.0,0.022653263485770923
2022-07-23 15:00:00+00:00,0.0,0.0,0.48680919344943135,0.0,0.022653263485770923
2022-07-23 16:00:00+00:00,0.0,0.0,0.4844494785029969,0.0,0.022653263485770923
2022-07-23 17:00:00+00:00,0.0,0.0,0.48822502241729204,0.0,0.022653263485770923
2022-07-23 18:00:00+00:00,0.0,0.0,0.4879890509226486,0.0,0.022464486290056162
2022-07-23 19:00:00+00:00,0.0,0.0,0.48303364953513617,0.0,0.02114304592005286
2022-07-23 20:00:00+00:00,0.0,0.0,0.48138184907263204,0.0,0.020954268724338098
2022-07-23 21:00:00+00:00,0.0,0.0,0.4790221341261976,0.0,0.020576714332908582
2022-07-23 22:00:00+00:00,0.0,0.0,0.4802019915994148,0.0,0.02038793713719383
2022-07-23 23:00:00+00:00,0.0,0.0,0.4738307612440418,0.0,0.020765491528623347
2022-07-24 00:00:00+00:00,0.0,0.0,0.45967247156543484,0.0,0.02152060031148238
2022-07-24 01:00:00+00:00,0.0,0.0,0.46179621501722595,0.0,0.02114304592005286
2022-07-24 02:00:00+00:00,0.0,0.0,0.45754872811364394,0.0,0.02189815470291189
2022-07-24 03:00:00+00:00,0.0,0.0,0.45920052857614796,0.0,0.022464486290056162
2022-07-24 04:00:00+00:00,0.0,0.0,0.46038038604936526,0.0,0.022653263485770923
2022-07-24 05:00:00+00:00,0.0,0.0,0.4620321865118694,0.0,0.022653263485770923
2022-07-24 06:00:00+00:00,0.0,0.0,0.46226815800651283,0.0,0.022653263485770923
2022-07-24 07:00:00+00:00,0.0,0.0,0.4693473028458162,0.0,0.022653263485770923
2022-07-24 08:00:00+00:00,0.0,0.0,0.4709991033083204,0.0,0.022653263485770923
2022-07-24 09:00:00+00:00,0.0,0.0,0.4724149322761811,0.0,0.022653263485770923
2022-07-24 10:00:00+00:00,0.0,0.0,0.4780782481476238,0.0,0.022653263485770923
2022-07-24 11:00:00+00:00,0.0,0.0,0.48303364953513617,0.0,0.022653263485770923
2022-07-24 12:00:00+00:00,0.0,0.0,0.49530416725659543,0.0,0.022653263485770923
2022-07-24 13:00:00+00:00,0.0,0.0,0.48822502241729204,0.0,0.022653263485770923
2022-07-24 14:00:00+00:00,0.0,0.0,0.49648402472981273,0.0,0.022653263485770923
2022-07-24 15:00:00+00:00,0.0,0.0,0.49813582519231675,0.0,0.022653263485770923
2022-07-24 16:00:00+00:00,0.0,0.0,0.5014394261173251,0.0,0.022464486290056162
2022-07-24 17:00:00+00:00,0.0,0.0,0.5014394261173251,0.0,0.022464486290056162
2022-07-24 18:00:00+00:00,0.0,0.0,0.49601208174052575,0.0,0.02189815470291189
2022-07-24 19:00:00+00:00,0.0,0.0,0.49105668035301336,0.0,0.02114304592005286
2022-07-24 20:00:00+00:00,0.0,0.0,0.4943602812780216,0.0,0.022275709094341407
2022-07-24 21:00:00+00:00,0.0,0.0,0.4827976780404928,0.0,0.02114304592005286
2022-07-24 22:00:00+00:00,0.0,0.0,0.4827976780404928,0.0,0.020765491528623347
2022-07-24 23:00:00+00:00,0.0,0.0,0.4761904761904762,0.0,0.021331823115767614
2022-07-25 00:00:00+00:00,0.0,0.0,0.4719429892868942,0.0,0.02170937750719713
2022-07-25 01:00:00+00:00,0.0,0.0,0.4658077304261645,0.0,0.02152060031148238
2022-07-25 02:00:00+00:00,0.0,0.0,0.46108830053329564,0.0,0.022275709094341407
2022-07-25 03:00:00+00:00,0.0,0.0,0.4646278729529474,0.0,0.022653263485770923
2022-07-25 04:00:00+00:00,0.0,0.0,0.46297607249044315,0.0,0.022653263485770923
2022-07-25 05:00:00+00:00,0.0,0.0,0.4662796734154514,0.0,0.022653263485770923
2022-07-25 06:00:00+00:00,0.0,0.0,0.4669875878993817,0.0,0.022653263485770923
2022-07-25 07:00:00+00:00,0.0,0.0,0.4655717589315211,0.0,0.022653263485770923
2022-07-25 08:00:00+00:00,0.0,0.0,0.4669875878993817,0.0,0.022653263485770923
2022-07-25 09:00:00+00:00,0.0,0.0,0.46226815800651283,0.0,0.022653263485770923
2022-07-25 10:00:00+00:00,0.0,0.0,0.46533578743687765,0.0,0.022653263485770923
2022-07-25 11:00:00+00:00,0.0,0.0,0.46863938836188596,0.0,0.022653263485770923
2022-07-25 12:00:00+00:00,0.0,0.0,0.48350559252442304,0.0,0.022653263485770923
2022-07-25 13:00:00+00:00,0.0,0.0,0.4698192458351031,0.0,0.022653263485770923
2022-07-25 14:00:00+00:00,0.0,0.0,0.4684034168672425,0.0,0.023030817877200436
2022-07-25 15:00:00+00:00,0.0,0.0,0.47170701779225077,0.0,0.022653263485770923
2022-07-25 16:00:00+00:00,0.0,0.0,0.4577846996082874,0.0,0.022653263485770923
2022-07-25 17:00:00+00:00,0.0,0.0,0.42805229128321304,0.0,0.022653263485770923
2022-07-25 18:00:00+00:00,0.0,0.0,0.4240407758742744,0.0,0.022653263485770923
2022-07-25 19:00:00+00:00,0.0,0.0,0.4209731464439096,0.0,0.022653263485770923
2022-07-25 20:00:00+00:00,0.0,0.0,0.41766954551890134,0.0,0.022653263485770923
2022-07-25 21:00:00+00:00,0.0,0.0,0.4077587427438766,0.0,0.022275709094341407
2022-07-25 22:00:00+00:00,0.0,0.0,0.40610694228137245,0.0,0.02170937750719713
2022-07-25 23:00:00+00:00,0.0,0.0,0.3895889376563311,0.0,0.022086931898626646
2022-07-26 00:00:00+00:00,0.0,0.0,0.3813299353438105,0.0,0.022464486290056162
2022-07-26 01:00:00+00:00,0.0,0.0,0.37802633441880223,0.0,0.022464486290056162
2022-07-26 02:00:00+00:00,0.0,0.0,0.3631601302562651,0.0,0.022653263485770923
2022-07-26 03:00:00+00:00,0.0,0.0,0.35702487139553546,0.0,0.022653263485770923
2022-07-26 04:00:00+00:00,0.0,0.0,0.35678889990089196,0.0,0.022653263485770923
2022-07-26 05:00:00+00:00,0.0,0.0,0.3560809854169617,0.0,0.022653263485770923
2022-07-26 06:00:00+00:00,0.0,0.0,0.3544291849544575,0.0,0.022653263485770923
2022-07-26 07:00:00+00:00,0.0,0.0,0.3577327858794658,0.0,0.022653263485770923
2022-07-26 08:00:00+00:00,0.0,0.0,0.35112558402944927,0.0,0.022653263485770923
2022-07-26 09:00:00+00:00,0.0,0.0,0.3449903251687196,0.0,0.022653263485770923
2022-07-26 10:00:00+00:00,0.0,0.0,0.3487658690830148,0.0,0.022653263485770923
2022-07-26 11:00:00+00:00,0.0,0.0,0.3485298975883714,0.0,0.022653263485770923
2022-07-26 12:00:00+00:00,0.0,0.0,0.365755816697343,0.0,0.022653263485770923
2022-07-26 13:00:00+00:00,0.0,0.0,0.35041766954551895,0.0,0.022842040681485678
2022-07-26 14:00:00+00:00,0.0,0.0,0.34900184057765826,0.0,0.022842040681485678
2022-07-26 15:00:00+00:00,0.0,0.0,0.3473500401151541,0.0,0.022842040681485678
2022-07-26 16:00:00+00:00,0.0,0.0,0.3440464391901459,0.0,0.022653263485770923
2022-07-26 17:00:00+00:00,0.0,0.0,0.35065364104016233,0.0,0.022653263485770923
2022-07-26 18:00:00+00:00,0.0,0.0,0.3445183821794327,0.0,0.022464486290056162
2022-07-26 19:00:00+00:00,0.0,0.0,0.340978809759781,0.0,0.022275709094341407
2022-07-26 20:00:00+00:00,0.0,0.0,0.33319175043654725,0.0,0.022464486290056162
2022-07-26 21:00:00+00:00,0.0,0.0,0.33342772193119075,0.0,0.022653263485770923
2022-07-26 22:00:00+00:00,0.0,0.0,0.3221010901883053,0.0,0.022275709094341407
2022-07-26 23:00:00+00:00,0.0,0.0,0.31549388833828873,0.0,0.022653263485770923
2022-07-27 00:00:00+00:00,0.0,0.0,0.3098305724668461,0.0,0.022653263485770923
2022-07-27 01:00:00+00:00,0.0,0.0,0.300863655670395,0.0,0.022464486290056162
2022-07-27 02:00:00+00:00,0.0,0.0,0.2926046533578744,0.0,0.022653263485770923
2022-07-27 03:00:00+00:00,0.0,0.0,0.2921327103685875,0.0,0.022653263485770923
2022-07-27 04:00:00+00:00,0.0,0.0,0.2901741469630469,0.0,0.022653263485770923
2022-07-27 05:00:00+00:00,0.0,0.0,0.29161357308037195,0.0,0.022653263485770923
2022-07-27 06:00:00+00:00,0.0,0.0,0.29163717022983626,0.0,0.022653263485770923
2022-07-27 07:00:00+00:00,0.0,0.0,0.2902213412619755,0.0,0.022653263485770923
2022-07-27 08:00:00+00:00,0.0,0.0,0.2916607673793006,0.0,0.022653263485770923
2022-07-27 09:00:00+00:00,0.0,0.0,0.28609184010571526,0.0,0.022653263485770923
2022-07-27 10:00:00+00:00,0.0,0.0,0.2916607673793006,0.0,0.023030817877200436
2022-07-27 11:00:00+00:00,0.0,0.0,0.29031572985983295,0.0,0.02321959507291519
2022-07-27 12:00:00+00:00,0.0,0.0,0.30463919958469016,0.0,0.023785926660059464
2022-07-27 13:00:00+00:00,0.0,0.0,0.29059889565340513,0.0,0.024163481051488984
2022-07-27 14:00:00+00:00,0.0,0.0,0.2944216338666289,0.0,0.023785926660059464
2022-07-27 15:00:00+00:00,0.0,0.0,0.29437443956770026,0.0,0.023408372268629952
2022-07-27 16:00:00+00:00,0.0,0.0,0.29873991221860396,0.0,0.022653263485770923
2022-07-27 17:00:00+00:00,0.0,0.0,0.29590825428288264,0.0,0.022653263485770923
2022-07-27 18:00:00+00:00,0.0,0.0,0.29449242531502196,0.0,0.022653263485770923
2022-07-27 19:00:00+00:00,0.0,0.0,0.28889990089197226,0.0,0.022653263485770923
2022-07-27 20:00:00+00:00,0.0,0.0,0.28609184010571526,0.0,0.022653263485770923
2022-07-27 21:00:00+00:00,0.0,0.0,0.2851951484260702,0.0,0.022653263485770923
2022-07-27 22:00:00+00:00,0.0,0.0,0.2782103921846241,0.0,0.022653263485770923
2022-07-27 23:00:00+00:00,0.0,0.0,0.2762754259285478,0.0,0.022653263485770923
2022-07-28 00:00:00+00:00,0.0,0.0,0.2682287979612063,0.0,0.022653263485770923
2022-07-28 01:00:00+00:00,0.0,0.0,0.26287224503280004,0.0,0.022653263485770923
2022-07-28 02:00:00+00:00,0.0,0.0,0.26048893293690123,0.0,0.022653263485770923
2022-07-28 03:00:00+00:00,0.0,0.0,0.2539761196847421,0.0,0.022653263485770923
2022-07-28 04:00:00+00:00,0.0,0.0,0.25836518948511017,0.0,0.022653263485770923
2022-07-28 05:00:00+00:00,0.0,0.0,0.2545660484213507,0.0,0.022653263485770923
2022-07-28 06:00:00+00:00,0.0,0.0,0.2521119448770589,0.0,0.022653263485770923
2022-07-28 07:00:00+00:00,0.0,0.0,0.25239511067063103,0.0,0.022653263485770923
2022-07-28 08:00:00+00:00,0.0,0.0,0.25130964179527115,0.0,0.022653263485770923
2022-07-28 09:00:00+00:00,0.0,0.0,0.25156921043937897,0.0,0.022653263485770923
2022-07-28 10:00:00+00:00,0.0,0.0,0.25185237623295104,0.0,0.022653263485770923
2022-07-28 11:00:00+00:00,0.0,0.0,0.2561234602859975,0.0,0.022842040681485678
2022-07-28 12:00:00+00:00,0.0,0.0,0.26773325782245505,0.0,0.022653263485770923
