divide_id,gw_Coeff,gw_Zmax,gw_Expon,bexp_soil_layers_stag=1,bexp_soil_layers_stag=2,bexp_soil_layers_stag=3,bexp_soil_layers_stag=4,ISLTYP,IVGTYP,dksat_soil_layers_stag=1,dksat_soil_layers_stag=2,dksat_soil_layers_stag=3,dksat_soil_layers_stag=4,psisat_soil_layers_stag=1,psisat_soil_layers_stag=2,psisat_soil_layers_stag=3,psisat_soil_layers_stag=4,cwpvt,mfsno,mp,quartz_soil_layers_stag=1,quartz_soil_layers_stag=2,quartz_soil_layers_stag=3,quartz_soil_layers_stag=4,refkdt,slope,smcmax_soil_layers_stag=1,smcmax_soil_layers_stag=2,smcmax_soil_layers_stag=3,smcmax_soil_layers_stag=4,smcwlt_soil_layers_stag=1,smcwlt_soil_layers_stag=2,smcwlt_soil_layers_stag=3,smcwlt_soil_layers_stag=4,vcmx25
cat-2627930,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,4.202852387376787e-07,4.202852387376787e-07,4.202852387376787e-07,4.202852387376787e-07,0.06153787643960089,0.06153787643960089,0.06153787643960089,0.06153787643960089,0.3280471776034252,2.0,12.502538850067785,0.25,0.25,0.25,0.25,2.092414786560693,0.11102933995378605,0.5185427212764153,0.5185427212764153,0.5185427212764153,0.5185427212764153,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.64653958005979
cat-2629956,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.7373794565029674e-06,1.7373794565029674e-06,1.7373794565029674e-06,1.7373794565029674e-06,0.058637606254102366,0.058637606254102366,0.058637606254102366,0.058637606254102366,0.3157721728040861,2.0,12.505380608434919,0.25,0.25,0.25,0.25,2.0687543327128926,0.10669734150365962,0.5176017474156274,0.5176017474156274,0.5176017474156274,0.5176017474156274,0.13799999654293058,0.13799999654293058,0.13799999654293058,0.13799999654293058,36.4078281061928
cat-2627931,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,5.611350499749007e-07,5.611350499749007e-07,5.611350499749007e-07,5.611350499749007e-07,0.0441277244801957,0.0441277244801957,0.0441277244801957,0.0441277244801957,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2629937,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,7.726840865954439e-07,7.726840865954439e-07,7.726840865954439e-07,7.726840865954439e-07,0.07970627610345958,0.07970627610345958,0.07970627610345958,0.07970627610345958,0.33739072084426874,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2628763,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,2.65604597272629e-06,2.65604597272629e-06,2.65604597272629e-06,2.65604597272629e-06,0.03210803001337622,0.03210803001337622,0.03210803001337622,0.03210803001337622,0.3373907208442688,2.0,12.500375747680662,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2628764,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,2.7008751028032786e-07,2.7008751028032786e-07,2.7008751028032786e-07,2.7008751028032786e-07,0.05489777657180618,0.05489777657180618,0.05489777657180618,0.05489777657180618,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516633,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2629936,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,7.828734267983614e-07,7.828734267983614e-07,7.828734267983614e-07,7.828734267983614e-07,0.12443874934956632,0.12443874934956632,0.12443874934956632,0.12443874934956632,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516633,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2625129,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.1284069867225162e-07,1.1284069867225162e-07,1.1284069867225162e-07,1.1284069867225162e-07,0.10099083818365193,0.10099083818365193,0.10099083818365193,0.10099083818365193,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.1104247570037837,0.11432678997516632,0.5192589759826661,0.5192589759826661,0.5192589759826661,0.5192589759826661,0.13799999654293058,0.13799999654293058,0.13799999654293058,0.13799999654293058,35.06705856323242
cat-2625130,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.0114636673002805e-07,1.0114636673002805e-07,1.0114636673002805e-07,1.0114636673002805e-07,0.09052457557858512,0.09052457557858512,0.09052457557858512,0.09052457557858512,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2629932,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,2.53014548755085e-06,2.53014548755085e-06,2.53014548755085e-06,2.53014548755085e-06,0.09009448528959507,0.09009448528959507,0.09009448528959507,0.09009448528959507,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.13799999654293063,0.13799999654293063,0.13799999654293063,0.13799999654293063,35.06705856323242
cat-2626996,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,8.560800857656772e-07,8.560800857656772e-07,8.560800857656772e-07,8.560800857656772e-07,0.020103429830570032,0.020103429830570032,0.020103429830570032,0.020103429830570032,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2626997,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.6428154322312614e-06,1.6428154322312614e-06,1.6428154322312614e-06,1.6428154322312614e-06,0.018892529988962382,0.018892529988962382,0.018892529988962382,0.018892529988962382,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.1143267899751663,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2629934,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,2.0486785071826474e-06,2.0486785071826474e-06,2.0486785071826474e-06,2.0486785071826474e-06,0.06143239348108814,0.06143239348108814,0.06143239348108814,0.06143239348108814,0.33739072084426885,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.1104247570037846,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2629933,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,4.930537187177661e-06,4.930537187177661e-06,4.930537187177661e-06,4.930537187177661e-06,0.036101425906141155,0.036101425906141155,0.036101425906141155,0.036101425906141155,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2626998,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,5.039883325645211e-06,5.039883325645211e-06,5.039883325645211e-06,5.039883325645211e-06,0.02237257326940632,0.02237257326940632,0.02237257326940632,0.02237257326940632,0.33739072084426885,2.0,12.500375747680662,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.13799999654293058,0.13799999654293058,0.13799999654293058,0.13799999654293058,35.06705856323243
cat-2629935,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,3.0621248200432945e-06,3.0621248200432945e-06,3.0621248200432945e-06,3.0621248200432945e-06,0.06647292355653334,0.06647292355653334,0.06647292355653334,0.06647292355653334,0.3373907208442688,2.0,12.500375747680666,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.13799999654293058,0.13799999654293058,0.13799999654293058,0.13799999654293058,35.067058563232415
cat-2625131,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.1725223519518591e-07,1.1725223519518591e-07,1.1725223519518591e-07,1.1725223519518591e-07,0.10493910132249482,0.10493910132249482,0.10493910132249482,0.10493910132249482,0.3367203438959047,2.0,12.50053094511914,0.25,0.25,0.25,0.25,2.1091325845682793,0.11409020579872103,0.5192075864153626,0.5192075864153626,0.5192075864153626,0.5192075864153626,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.10863494444907
cat-2628769,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,3.1534200366565485e-07,3.1534200366565485e-07,3.1534200366565485e-07,3.1534200366565485e-07,0.0937029291215201,0.0937029291215201,0.0937029291215201,0.0937029291215201,0.3373907208442688,2.0,12.500375747680666,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516633,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.13799999654293063,0.13799999654293063,0.13799999654293063,0.13799999654293063,35.06705856323242
cat-2628762,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,4.733677718106833e-06,4.733677718106833e-06,4.733677718106833e-06,4.733677718106833e-06,0.020231841061329147,0.020231841061329147,0.020231841061329147,0.020231841061329147,0.3297004667415553,2.0,12.502156100869854,0.25,0.25,0.25,0.25,2.09560155283812,0.11161280579360189,0.5186694586495355,0.5186694586495355,0.5186694586495355,0.5186694586495355,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.54400356709575
cat-2625132,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.8372566401594745e-07,1.8372566401594745e-07,1.8372566401594745e-07,1.8372566401594745e-07,0.16443188515440557,0.16443188515440557,0.16443188515440557,0.16443188515440557,0.331470685560135,2.0,12.501746281548263,0.2539928461631043,0.2539928461631043,0.2539928461631043,0.2539928461631043,2.099013704714409,0.11223753753944085,0.5186748723576948,0.5186748723576948,0.5186748723576948,0.5186748723576948,0.13660250044534214,0.13660250044534214,0.13660250044534214,0.13660250044534214,35.43421564461754
cat-2628770,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.3104676457790346e-07,1.3104676457790346e-07,1.3104676457790346e-07,1.3104676457790346e-07,0.03894015243800909,0.03894015243800909,0.03894015243800909,0.03894015243800909,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2624532,0.005,54.152549744,5.0,12.574156761169434,12.574156761169434,12.574156761169434,12.574156761169434,9,8,7.5115406291044e-07,7.5115406291044e-07,7.5115406291044e-07,7.5115406291044e-07,0.06619942159591229,0.06619942159591229,0.06619942159591229,0.06619942159591229,0.3007560443086641,2.0,12.50885695809762,0.329806569553321,0.329806569553321,0.329806569553321,0.329806569553321,2.039810277615033,0.10139796717082271,0.5138005340568346,0.5138005340568346,0.5138005340568346,0.5138005340568346,0.11006769838847888,0.11006769838847888,0.11006769838847888,0.11006769838847888,37.339119500157814
cat-2628793,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.6196498379377654e-07,1.6196498379377654e-07,1.6196498379377654e-07,1.6196498379377654e-07,0.048127408401601804,0.048127408401601804,0.048127408401601804,0.048127408401601804,0.2884120618874453,2.0,12.511714685316688,0.2527921202992525,0.2527921202992525,0.2527921202992525,0.2527921202992525,2.0160168672539203,0.09704162567920986,0.5154114462839019,0.5154114462839019,0.5154114462839019,0.5154114462839019,0.13702275447979806,0.13702275447979806,0.13702275447979806,0.13702275447979806,38.10468597753853
cat-2624533,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,4.2905546302624115e-07,4.2905546302624115e-07,4.2905546302624115e-07,4.2905546302624115e-07,0.06061031405760196,0.06061031405760196,0.06061031405760196,0.06061031405760196,0.3373907208442688,2.0,12.500375747680664,0.2876180519139233,0.2876180519139233,0.2876180519139233,0.2876180519139233,2.110424757003784,0.11432678997516632,0.5180068358085781,0.5180068358085781,0.5180068358085781,0.5180068358085781,0.12483367893361015,0.12483367893361015,0.12483367893361015,0.12483367893361015,35.06705856323242
cat-2627410,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,5.240465386752856e-07,5.240465386752856e-07,5.240465386752856e-07,5.240465386752856e-07,0.09666803518872089,0.09666803518872089,0.09666803518872089,0.09666803518872089,0.3293525194270886,2.0,12.449468199394056,0.25,0.25,0.25,0.25,2.0452309672529605,0.11860537425456814,0.5186827406851178,0.5186827406851178,0.5186827406851178,0.5186827406851178,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.57914930451246
cat-2628794,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.3071746555912416e-07,1.3071746555912416e-07,1.3071746555912416e-07,1.3071746555912416e-07,0.038842302223772565,0.038842302223772565,0.038842302223772565,0.038842302223772565,0.3373907208442688,2.0,12.500375747680666,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.067058563232415
cat-2627411,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.1568992836801943e-06,1.1568992836801943e-06,1.1568992836801943e-06,1.1568992836801943e-06,0.04370877494856903,0.04370877494856903,0.04370877494856903,0.04370877494856903,0.33739072084426885,2.0,12.500375747680662,0.25,0.25,0.25,0.25,2.1104247570037837,0.11432678997516633,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.13799999654293063,0.13799999654293063,0.13799999654293063,0.13799999654293063,35.067058563232415
cat-2630008,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,3.0421074396025395e-06,3.0421074396025395e-06,3.0421074396025395e-06,3.0421074396025395e-06,0.156298435787668,0.156298435787668,0.156298435787668,0.156298435787668,0.3300785445688275,2.0,12.502068572934292,0.25,0.25,0.25,0.25,2.0963303096190162,0.11174623405603801,0.518698441233137,0.518698441233137,0.518698441233137,0.518698441233137,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.52055540421575
cat-2627412,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,5.004381830981584e-07,5.004381830981584e-07,5.004381830981584e-07,5.004381830981584e-07,0.018907039038978925,0.018907039038978925,0.018907039038978925,0.018907039038978925,0.3360868472596373,2.0,12.500677604480673,0.250338837867998,0.250338837867998,0.250338837867998,0.250338837867998,2.107911500082353,0.11386663713285634,0.5191477455801847,0.5191477455801847,0.5191477455801847,0.5191477455801847,0.1378814032941804,0.1378814032941804,0.1378814032941804,0.1378814032941804,35.14792403055683
cat-2629931,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,6.213960703596319e-06,6.213960703596319e-06,6.213960703596319e-06,6.213960703596319e-06,0.04030662214171498,0.04030662214171498,0.04030662214171498,0.04030662214171498,0.3373907208442688,2.0,12.500375747680664,0.2501571083984395,0.2501571083984395,0.2501571083984395,0.2501571083984395,2.110424757003784,0.11432678997516632,0.5192537465322462,0.5192537465322462,0.5192537465322462,0.5192537465322462,0.13794500860581788,0.13794500860581788,0.13794500860581788,0.13794500860581788,35.06705856323242
cat-2624534,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,3.777726740059086e-07,3.777726740059086e-07,3.777726740059086e-07,3.777726740059086e-07,0.09615530423638802,0.09615530423638802,0.09615530423638802,0.09615530423638802,0.33739072084426874,2.0,12.500375747680662,0.2869505032856774,0.2869505032856774,0.2869505032856774,0.2869505032856774,2.110424757003784,0.1143267899751663,0.518029055578424,0.518029055578424,0.518029055578424,0.518029055578424,0.12506732094354894,0.12506732094354894,0.12506732094354894,0.12506732094354894,35.06705856323242
cat-2627001,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,2.7088811270566187e-07,2.7088811270566187e-07,2.7088811270566187e-07,2.7088811270566187e-07,0.054163779766514326,0.054163779766514326,0.054163779766514326,0.054163779766514326,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.067058563232415
cat-2630009,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,2.3016701906768954e-06,2.3016701906768954e-06,2.3016701906768954e-06,2.3016701906768954e-06,0.1137052647588271,0.1137052647588271,0.1137052647588271,0.1137052647588271,0.33739072084426874,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2627002,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,7,3.368848253340857e-07,3.368848253340857e-07,3.368848253340857e-07,3.368848253340857e-07,0.06735974976466617,0.06735974976466617,0.06735974976466617,0.06735974976466617,0.3373907208442688,2.0,12.500375747680664,0.2640371336265106,0.2640371336265106,0.2640371336265106,0.2640371336265106,2.110424757003784,0.11432678997516632,0.5187917412895189,0.5187917412895189,0.5187917412895189,0.5187917412895189,0.1330869999828215,0.1330869999828215,0.1330869999828215,0.1330869999828215,35.06705856323243
cat-2628761,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,8.693159294023518e-06,8.693159294023518e-06,8.693159294023518e-06,8.693159294023518e-06,0.030733824495454178,0.030733824495454178,0.030733824495454178,0.030733824495454178,0.3373907208442688,2.0,12.500375747680664,0.2538504113060395,0.2538504113060395,0.2538504113060395,0.2538504113060395,2.110424757003784,0.11432678997516632,0.5191308126558121,0.5191308126558121,0.5191308126558121,0.5191308126558121,0.13665235264319237,0.13665235264319237,0.13665235264319237,0.13665235264319237,35.06705856323242
cat-2624535,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,8.385907091293637e-07,8.385907091293637e-07,8.385907091293637e-07,8.385907091293637e-07,0.08092249995026918,0.08092249995026918,0.08092249995026918,0.08092249995026918,0.3373907208442688,2.0,12.500375747680664,0.2966989690708579,0.2966989690708579,0.2966989690708579,0.2966989690708579,2.110424757003784,0.11432678997516632,0.5177045718525449,0.5177045718525449,0.5177045718525449,0.5177045718525449,0.12165535806399923,0.12165535806399923,0.12165535806399923,0.12165535806399923,35.06705856323242
cat-2629926,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,2.236863732929607e-06,2.236863732929607e-06,2.236863732929607e-06,2.236863732929607e-06,0.10025226911882874,0.10025226911882874,0.10025226911882874,0.10025226911882874,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2627390,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,3.784666066926746e-07,3.784666066926746e-07,3.784666066926746e-07,3.784666066926746e-07,0.041958263100468525,0.041958263100468525,0.041958263100468525,0.041958263100468525,0.3373907208442688,2.0,12.500375747680662,0.25,0.25,0.25,0.25,2.110424757003784,0.1143267899751663,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2630011,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.9936899344036376e-06,1.9936899344036376e-06,1.9936899344036376e-06,1.9936899344036376e-06,0.09328217758754716,0.09328217758754716,0.09328217758754716,0.09328217758754716,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2627391,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,5.901967187574112e-07,5.901967187574112e-07,5.901967187574112e-07,5.901967187574112e-07,0.07601099984402902,0.07601099984402902,0.07601099984402902,0.07601099984402902,0.33739072084426885,2.0,12.500375747680666,0.2759234889164578,0.2759234889164578,0.2759234889164578,0.2759234889164578,2.1104247570037837,0.11432678997516633,0.5183960965863832,0.5183960965863832,0.5183960965863832,0.5183960965863832,0.12892677580846046,0.12892677580846046,0.12892677580846046,0.12892677580846046,35.067058563232415
cat-2627939,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,4.182752487641616e-07,4.182752487641616e-07,4.182752487641616e-07,4.182752487641616e-07,0.03311529096877986,0.03311529096877986,0.03311529096877986,0.03311529096877986,0.3373907208442688,2.0,12.500375747680666,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2630010,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.7583814334472555e-06,1.7583814334472555e-06,1.7583814334472555e-06,1.7583814334472555e-06,0.10352915603114755,0.10352915603114755,0.10352915603114755,0.10352915603114755,0.3373907208442688,2.0,12.500375747680664,0.25,0.25,0.25,0.25,2.110424757003784,0.11432678997516632,0.519258975982666,0.519258975982666,0.519258975982666,0.519258975982666,0.1379999965429306,0.1379999965429306,0.1379999965429306,0.1379999965429306,35.06705856323242
cat-2627940,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,7,7.411592059216602e-07,7.411592059216602e-07,7.411592059216602e-07,7.411592059216602e-07,0.09875752249702013,0.09875752249702013,0.09875752249702013,0.09875752249702013,0.3373907208442688,2.0,12.500375747680664,0.2628281198022381,0.2628281198022381,0.2628281198022381,0.2628281198022381,2.110424757003784,0.1143267899751663,0.5188319840640214,0.5188319840640214,0.5188319840640214,0.5188319840640214,0.13351015480330114,0.13351015480330114,0.13351015480330114,0.13351015480330114,35.06705856323242
cat-2628760,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,6.886763393646915e-06,6.886763393646915e-06,6.886763393646915e-06,6.886763393646915e-06,0.04878214292595407,0.04878214292595407,0.04878214292595407,0.04878214292595407,0.3373907208442688,2.0,12.500375747680664,0.2582034717530333,0.2582034717530333,0.2582034717530333,0.2582034717530333,2.110424757003784,0.11432678997516632,0.5189859183407532,0.5189859183407532,0.5189859183407532,0.5189859183407532,0.1351287815516102,0.1351287815516102,0.1351287815516102,0.1351287815516102,35.06705856323242
cat-2629930,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,1.2181959015161252e-06,1.2181959015161252e-06,1.2181959015161252e-06,1.2181959015161252e-06,0.024975179350074848,0.024975179350074848,0.024975179350074848,0.024975179350074848,0.3373907208442688,2.0,12.500375747680664,0.25170404286844944,0.25170404286844944,0.25170404286844944,0.25170404286844944,2.110424757003784,0.11432678997516632,0.5192022558596029,0.5192022558596029,0.5192022558596029,0.5192022558596029,0.1374035815643655,0.1374035815643655,0.1374035815643655,0.1374035815643655,35.06705856323242
cat-2624536,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,7.072829369594908e-07,7.072829369594908e-07,7.072829369594908e-07,7.072829369594908e-07,0.05647358549915587,0.05647358549915587,0.05647358549915587,0.05647358549915587,0.3373907208442688,2.0,12.500375747680664,0.2962048831544963,0.2962048831544963,0.2962048831544963,0.2962048831544963,2.1104247570037837,0.11432678997516632,0.5177210178085115,0.5177210178085115,0.5177210178085115,0.5177210178085115,0.12182828812736338,0.12182828812736338,0.12182828812736338,0.12182828812736338,35.067058563232415
cat-2630012,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,2.040812601130025e-06,2.040812601130025e-06,2.040812601130025e-06,2.040812601130025e-06,0.10354190360472192,0.10354190360472192,0.10354190360472192,0.10354190360472192,0.3373907208442688,2.0,12.500375747680664,0.274761249096708,0.274761249096708,0.274761249096708,0.274761249096708,2.110424757003784,0.11432678997516632,0.5184347824591542,0.5184347824591542,0.5184347824591542,0.5184347824591542,0.1293335597280542,0.1293335597280542,0.1293335597280542,0.1293335597280542,35.06705856323242
cat-2624537,0.005,54.152549744,5.0,17.776193618774414,17.776193618774414,17.776193618774414,17.776193618774414,12,8,6.158455375308794e-07,6.158455375308794e-07,6.158455375308794e-07,6.158455375308794e-07,0.07517896818208955,0.07517896818208955,0.07517896818208955,0.07517896818208955,0.3373907208442688,2.0,12.500375747680664,0.27702793119503405,0.27702793119503405,0.27702793119503405,0.27702793119503405,2.1104247570037846,0.11432678997516632,0.5183593345405938,0.5183593345405938,0.5183593345405938,0.5183593345405938,0.12854022102741627,0.12854022102741627,0.12854022102741627,0.12854022102741627,35.06705856323243
